chain_number,chain_pos,expression,log_posterior
0,101,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,102,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,103,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,104,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,105,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,106,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,107,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,108,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,109,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,110,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,111,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,112,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,113,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,114,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,115,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,116,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,117,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,118,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,119,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,120,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,121,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,122,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,123,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,124,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,125,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,126,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,127,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,128,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,129,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,130,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,131,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,132,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13591.44615923858
0,133,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13592.544771527248
0,134,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13592.544771527248
0,135,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13592.544771527248
0,136,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13592.544771527248
0,137,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13592.544771527248
0,138,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13592.544771527248
0,139,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13592.544771527248
0,140,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]], ['Zone', '2']]]",-13592.544771527248
0,141,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,142,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,143,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,144,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,145,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,146,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,147,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,148,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,149,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,150,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,151,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,152,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,153,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,154,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,155,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,156,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,157,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,158,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,159,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,160,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,161,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,162,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,163,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,164,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,165,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,166,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,167,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,168,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,169,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,170,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,171,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,172,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,173,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,174,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,175,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,176,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,177,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,178,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,179,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,180,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,181,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,182,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,183,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,184,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,185,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,186,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,187,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,188,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,189,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,190,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,191,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,192,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
